org.apache.chemistry.opencmis:chemistry-opencmis-test-tools:0.8.0,org.apache.chemistry.opencmis:chemistry-opencmis-test-tools:0.14.0,org.slf4j:slf4j-api:1.6.6 org.apache.chemistry.opencmis:chemistry-opencmis-client-bindings:0.8.0 org.slf4j:slf4j-log4j12:1.6.6 org.apache.chemistry.opencmis:chemistry-opencmis-client-impl:0.8.0 org.apache.chemistry.opencmis:chemistry-opencmis-test-util:0.8.0,org.slf4j:slf4j-api:1.7.21 org.apache.logging.log4j:log4j-slf4j-impl:2.5 org.apache.chemistry.opencmis:chemistry-opencmis-client-impl:0.14.0 org.apache.chemistry.opencmis:chemistry-opencmis-test-util:0.14.0 org.apache.chemistry.opencmis:chemistry-opencmis-client-bindings:0.14.0 org.apache.logging.log4j:log4j-core:2.5
org.apache.camel:camel-example-route-throttling:2.10.2,org.apache.camel:camel-example-route-throttling:2.13.1,org.apache.camel:camel-jms:2.10.2 org.apache.activemq:activemq-camel:5.7.0 org.slf4j:slf4j-log4j12:1.6.6 org.apache.camel:camel-spring:2.10.2 org.apache.xbean:xbean-spring:3.5 org.apache.camel:camel-core:2.10.2,org.apache.camel:camel-spring:2.13.1 org.apache.camel:camel-jms:2.13.1 org.apache.activemq:activemq-kahadb-store:5.9.1 org.apache.camel:camel-core:2.13.1 org.apache.activemq:activemq-camel:5.9.1 org.slf4j:slf4j-log4j12:1.7.7 org.apache.xbean:xbean-spring:3.16
org.apache.camel:camel-example-jms-file:2.10.2,org.apache.camel:camel-example-jms-file:2.11.4,org.apache.camel:camel-jms:2.10.2 org.apache.activemq:activemq-camel:5.7.0 org.slf4j:slf4j-log4j12:1.6.6 org.apache.activemq:activemq-core:5.7.0 org.apache.xbean:xbean-spring:3.5 org.apache.camel:camel-core:2.10.2,org.slf4j:slf4j-log4j12:1.7.5 org.apache.activemq:activemq-client:5.8.0 org.apache.camel:camel-core:2.11.4 org.apache.activemq:activemq-broker:5.8.0 org.apache.xbean:xbean-spring:3.13 org.apache.activemq:activemq-camel:5.8.0 org.apache.camel:camel-jms:2.11.4
org.apache.myfaces.tobago:tobago-example-demo:1.5.8,org.apache.myfaces.tobago:tobago-example-demo:2.0.0-beta-3,org.apache.myfaces.core:myfaces-impl:1.2.12 org.apache.myfaces.tobago:tobago-theme-richmond:1.5.8 org.apache.myfaces.tobago:tobago-theme-scarborough:1.5.8 org.apache.myfaces.core:myfaces-api:1.2.12 org.apache.myfaces.tobago:tobago-fileupload:1.5.8 org.slf4j:jcl-over-slf4j:1.6.4 org.apache.openwebbeans:openwebbeans-jsf12:1.1.6 org.apache.myfaces.tobago:tobago-example-data:1.5.8 log4j:log4j:1.2.14 org.apache.openwebbeans:openwebbeans-spi:1.1.6 org.apache.myfaces.tobago:tobago-facelets:1.5.8 org.apache.myfaces.extensions.cdi.modules:myfaces-extcdi-jsf12-module-api:1.0.5 com.sun.facelets:jsf-facelets:1.1.14 org.apache.myfaces.tobago:tobago-core:1.5.8 org.apache.myfaces.tobago:tobago-theme-speyside:1.5.8 org.apache.openwebbeans:openwebbeans-impl:1.1.6 org.apache.myfaces.tobago:tobago-theme-standard:1.5.8 org.apache.myfaces.extensions.cdi.modules:myfaces-extcdi-jsf12-module-impl:1.0.5 org.apache.geronimo.specs:geronimo-annotation_1.1_spec:1.0.1 org.apache.openwebbeans:openwebbeans-web:1.1.6 org.apache.myfaces.tobago:tobago-theme-charlotteville:1.5.8 org.slf4j:slf4j-log4j12:1.6.4 org.apache.openwebbeans:openwebbeans-resource:1.1.6 javassist:javassist:3.12.1.GA,log4j:log4j:1.2.17 org.apache.myfaces.extensions.cdi.modules:myfaces-extcdi-jsf20-module-impl:1.0.5 org.slf4j:slf4j-log4j12:1.7.6 org.apache.myfaces.tobago:tobago-theme-richmond:2.0.0-beta-3 javax.el:el-api:2.2 commons-logging:commons-logging:1.1.1 org.apache.myfaces.tobago:tobago-core:2.0.0-beta-3 org.apache.myfaces.tobago:tobago-theme-standard:2.0.0-beta-3 commons-io:commons-io:2.4 org.apache.myfaces.tobago:tobago-fileupload:2.0.0-beta-3 org.apache.myfaces.extensions.cdi.modules:myfaces-extcdi-jsf20-module-api:1.0.5 org.apache.myfaces.tobago:tobago-theme-scarborough:2.0.0-beta-3 org.apache.openwebbeans:openwebbeans-resource:1.1.7 org.glassfish.web:el-impl:2.2 org.apache.openwebbeans:openwebbeans-jsf:1.1.7 org.apache.geronimo.specs:geronimo-annotation_1.0_spec:1.1.1 org.apache.myfaces.tobago:tobago-theme-charlotteville:2.0.0-beta-3 org.apache.myfaces.tobago:tobago-theme-speyside:2.0.0-beta-3 org.apache.myfaces.core:myfaces-impl:2.0.21 org.apache.openwebbeans:openwebbeans-web:1.1.7 org.apache.myfaces.tobago:tobago-example-data:2.0.0-beta-3 org.slf4j:jcl-over-slf4j:1.7.6 org.apache.myfaces.core:myfaces-api:2.0.21
ch.tatool:tatool-parent:1.2.1,ch.tatool:tatool-parent:1.3,org.slf4j:jcl-over-slf4j:1.5.10 org.slf4j:slf4j-api:1.5.10 log4j:log4j:1.2.15 org.slf4j:slf4j-log4j12:1.5.10,log4j:log4j:1.2.17 org.slf4j:jcl-over-slf4j:1.7.2 org.slf4j:slf4j-nop:1.7.2 org.slf4j:slf4j-log4j12:1.7.2 org.slf4j:slf4j-api:1.7.2
ch.tatool:tatool-core:1.2.1,ch.tatool:tatool-core:1.3,org.slf4j:jcl-over-slf4j:1.5.10 commons-io:commons-io:1.4 org.slf4j:slf4j-log4j12:1.5.10 net.sf.opencsv:opencsv:2.1 org.springframework:spring:2.5.6 ch.tatool:tatool-api:1.2.1 log4j:log4j:1.2.15 org.apache.httpcomponents:httpclient:4.0.1 org.apache.httpcomponents:httpmime:4.0-beta2 org.slf4j:slf4j-api:1.5.10,log4j:log4j:1.2.17 ch.tatool:tatool-api:1.3 org.slf4j:jcl-over-slf4j:1.7.2 org.springframework:spring-orm:3.1.3.RELEASE org.slf4j:slf4j-nop:1.7.2 org.apache.httpcomponents:httpclient:4.2.2 org.slf4j:slf4j-log4j12:1.7.2 org.apache.httpcomponents:httpmime:4.2.2 org.slf4j:slf4j-api:1.7.2 net.sf.opencsv:opencsv:2.3 commons-io:commons-io:2.4
ch.tatool:tatool-api:1.2.1,ch.tatool:tatool-api:1.3,org.slf4j:jcl-over-slf4j:1.5.10 org.slf4j:slf4j-api:1.5.10 log4j:log4j:1.2.15 org.slf4j:slf4j-log4j12:1.5.10,log4j:log4j:1.2.17 org.slf4j:jcl-over-slf4j:1.7.2 org.slf4j:slf4j-nop:1.7.2 org.slf4j:slf4j-log4j12:1.7.2 org.slf4j:slf4j-api:1.7.2
ch.tatool:tatool-app:1.2.1,ch.tatool:tatool-app:1.3,org.slf4j:jcl-over-slf4j:1.5.10 commons-io:commons-io:1.4 javassist:javassist:3.8.0.GA org.slf4j:slf4j-log4j12:1.5.10 net.sf.opencsv:opencsv:2.1 org.springframework:spring:2.5.6 ch.tatool:tatool-api:1.2.1 log4j:log4j:1.2.15 org.apache.httpcomponents:httpclient:4.0.1 org.apache.httpcomponents:httpmime:4.0-beta2 commons-dbcp:commons-dbcp:1.2 org.slf4j:slf4j-api:1.5.10 org.hibernate:hibernate-core:3.3.2.GA org.hsqldb:hsqldb:2.2.6,log4j:log4j:1.2.17 ch.tatool:tatool-api:1.3 commons-dbcp:commons-dbcp:1.4 org.slf4j:jcl-over-slf4j:1.7.2 org.springframework:spring-orm:3.1.3.RELEASE org.slf4j:slf4j-nop:1.7.2 org.apache.httpcomponents:httpclient:4.2.2 org.hsqldb:hsqldb:2.2.9 org.hibernate:hibernate-core:4.1.8.Final org.springframework:spring-tx:3.1.3.RELEASE org.slf4j:slf4j-log4j12:1.7.2 org.apache.httpcomponents:httpmime:4.2.2 org.slf4j:slf4j-api:1.7.2 net.sf.opencsv:opencsv:2.3 javassist:javassist:3.12.1.GA commons-io:commons-io:2.4
com.revolsys.open:com.revolsys.open.core:2012.11.01.RELEASE,com.revolsys.open:com.revolsys.open.core:2014.09.08-MTEC3,commons-beanutils:commons-beanutils-core:1.8.3 com.vividsolutions:jts:1.12 org.slf4j:slf4j-log4j12:1.6.6 joda-time:joda-time:1.6 org.slf4j:jcl-over-slf4j:1.6.6,org.apache.pdfbox:pdfbox:1.8.6 com.google.protobuf:protobuf-java:2.5.0 com.akiban:akiban-sql-parser:1.0.16 xtiff-jai:xtiff-jai:beta-0.3 commons-io:commons-io:2.3 javax.media:jai_codec:1.1.3 org.apache.commons:commons-collections4:4.0 org.slf4j:jcl-over-slf4j:1.7.7 java3d:vecmath:1.3.1 javax.media:jai_core:1.1.3 org.slf4j:slf4j-log4j12:1.7.7 log4j:apache-log4j-extras:1.1 commons-beanutils:commons-beanutils:1.8.3
org.zanata:zanata-maven-plugin:2.0.1,org.zanata:zanata-maven-plugin:2.3.0,org.zanata:zanata-client-commands:2.0.1 org.slf4j:slf4j-log4j12:1.6.4 org.apache.maven:maven-core:2.0,org.slf4j:slf4j-log4j12:1.7.2 org.zanata:zanata-client-commands:2.3.0 commons-lang:commons-lang:2.6
org.kuali.maven.plugins:maven-kscontractdoc-plugin:1.0.6,org.kuali.maven.plugins:maven-kscontractdoc-plugin:1.0.7,org.kuali.rice:rice-krad-web-framework:2.2.0-M4 org.springframework:spring-beans:3.1.2.RELEASE org.slf4j:slf4j-api:1.6.4 org.kuali.rice:rice-impl:2.2.0-M4 commons-io:commons-io:2.3 org.slf4j:slf4j-log4j12:1.6.4 org.slf4j:jcl-over-slf4j:1.6.4 commons-lang:commons-lang:2.6,org.slf4j:jcl-over-slf4j:1.7.2 org.springframework:spring-beans:3.2.3.RELEASE org.kuali.rice:rice-krad-web-framework:2.3.0 org.apache.commons:commons-lang3:3.1 org.slf4j:slf4j-log4j12:1.7.2 org.slf4j:slf4j-api:1.7.2 commons-io:commons-io:2.4 org.kuali.rice:rice-impl:2.3.0
org.duracloud:chunk:2.1.2,org.duracloud:chunk:3.2.0,ch.qos.logback:logback-classic:0.9.21 org.duracloud:storeclient:2.1.2 org.slf4j:slf4j-api:1.6.0 org.slf4j:jcl-over-slf4j:1.6.0 org.duracloud:common:2.1.2 org.slf4j:log4j-over-slf4j:1.6.0 org.duracloud:storageprovider:2.1.2,org.slf4j:slf4j-api:1.7.6 org.slf4j:log4j-over-slf4j:1.7.6 org.slf4j:jcl-over-slf4j:1.7.6 org.duracloud:common:3.2.0 org.duracloud:storeclient:3.2.0 org.duracloud:storageprovider:3.2.0 stax:stax-api:1.0.1 ch.qos.logback:logback-classic:1.1.2 commons-io:commons-io:2.4
org.daisy.libs:com.xmlcalabash:1.0.23,org.daisy.libs:com.xmlcalabash:1.1.9-p1-95,org.apache.ant:ant:1.8.4 javax.mail:javax.mail-api:1.4.5 org.slf4j:slf4j-api:1.7.7 org.slf4j:slf4j-api:1.7.2 commons-fileupload:commons-fileupload:1.3.1 xmlunit:xmlunit:1.3,javax.servlet:javax.servlet-api:3.1.0 org.apache.logging.log4j:log4j-api:2.1 org.slf4j:jcl-over-slf4j:1.7.10 org.apache.httpcomponents:httpcore:4.2.5 org.apache.logging.log4j:log4j-core:2.1 org.restlet.jee:org.restlet:2.2.2 org.apache.ant:ant:1.9.4 net.java.dev.msv:msv-core:2013.6.1 org.osgi:org.osgi.core:4.3.1 org.restlet.jee:org.restlet.ext.slf4j:2.2.2 junit:junit:4.12 org.slf4j:slf4j-api:1.7.10 org.xmlresolver:xmlresolver:0.12.3 com.nwalsh:nwalsh-annotations:1.0.0 org.restlet.jee:org.restlet.ext.fileupload:2.2.2 org.atteo.classindex:classindex:3.3 org.apache.logging.log4j:log4j-slf4j-impl:2.1 com.ibm.icu:icu4j:49.1 com.sun.xml.bind:jaxb-extra-osgi:2.2.11
org.apache.tez:tez-runtime-internals:0.8.1-alpha,org.apache.tez:tez-runtime-internals:0.8.2,org.slf4j:slf4j-log4j12:1.7.5 org.apache.tez:tez-common:0.8.1-alpha org.apache.tez:tez-api:0.8.1-alpha,org.apache.tez:hadoop-shim:0.8.2 org.slf4j:slf4j-log4j12:1.7.10 org.apache.tez:tez-api:0.8.2 org.apache.tez:tez-common:0.8.2
org.apache.tez:tez-common:0.8.1-alpha,org.apache.tez:tez-common:0.8.2,org.slf4j:slf4j-log4j12:1.7.5,org.apache.hadoop:hadoop-yarn-common:2.6.0 org.apache.tez:hadoop-shim:0.8.2 com.google.protobuf:protobuf-java:2.5.0 org.apache.hadoop:hadoop-annotations:2.6.0 jdk.tools:jdk.tools:1.8 org.slf4j:slf4j-log4j12:1.7.10 org.apache.tez:tez-api:0.8.2 org.apache.hadoop:hadoop-common:2.6.0 org.apache.hadoop:hadoop-yarn-api:2.6.0 com.google.guava:guava:11.0.2
org.apache.stratos:org.apache.stratos.cli:4.1.4,org.apache.stratos:org.apache.stratos.cli:4.1.5,org.apache.httpcomponents.wso2:httpcore:4.3.0.wso2v1 org.apache.stratos:org.apache.stratos.manager:4.1.4 org.apache.stratos:org.apache.stratos.common:4.1.4 org.apache.stratos:org.apache.stratos.manager.service.stub:4.1.4 org.slf4j:slf4j-log4j12:1.7.6 org.apache.httpcomponents:httpclient:4.3.3 org.apache.commons:commons-lang3:3.3.1,org.slf4j:slf4j-log4j12:1.7.5 org.apache.stratos:org.apache.stratos.manager:4.1.5 org.apache.stratos:org.apache.stratos.common:4.1.5 org.apache.httpcomponents:httpclient:4.5.1 org.apache.commons:commons-lang3:3.1 org.apache.stratos:org.apache.stratos.manager.service.stub:4.1.5 org.apache.httpcomponents:httpcore:4.4.4
org.apache.hadoop:hadoop-mapreduce-client-app:2.6.0,org.apache.hadoop:hadoop-mapreduce-client-app:2.6.1,org.apache.hadoop:hadoop-mapreduce-client-shuffle:2.6.0 org.slf4j:slf4j-log4j12:1.7.7 org.apache.hadoop:hadoop-yarn-server-web-proxy:2.6.0 org.apache.hadoop:hadoop-mapreduce-client-common:2.6.0,com.google.protobuf:protobuf-java:2.5.0 org.apache.hadoop:hadoop-annotations:2.6.1 org.slf4j:slf4j-log4j12:1.7.5 org.apache.hadoop:hadoop-mapreduce-client-shuffle:2.6.1 org.apache.hadoop:hadoop-mapreduce-client-common:2.6.1 io.netty:netty:3.6.2.Final org.slf4j:slf4j-api:1.7.5 org.apache.hadoop:hadoop-yarn-server-web-proxy:2.6.1 com.google.inject.extensions:guice-servlet:3.0 org.apache.avro:avro:1.7.4
org.apache.flume:flume-ng-core:1.6.0,org.apache.flume:flume-ng-core:1.7.0,org.apache.flume:flume-ng-configuration:1.6.0 org.apache.flume:flume-ng-auth:1.6.0 org.slf4j:slf4j-api:1.7.12 commons-codec:commons-codec:1.10 commons-io:commons-io:2.4,commons-io:commons-io:2.1 log4j:log4j:1.2.17 org.apache.flume:flume-ng-auth:1.7.0 org.apache.thrift:libthrift:0.9.0 org.slf4j:slf4j-log4j12:1.6.1 io.netty:netty:3.9.4.Final org.apache.avro:avro-ipc:1.7.4 org.slf4j:slf4j-api:1.6.1 commons-codec:commons-codec:1.8 org.apache.flume:flume-ng-configuration:1.7.0 org.apache.avro:avro:1.7.4 org.apache.flume:flume-ng-sdk:1.7.0
com.wandrell:java-patterns:0.4.4,com.wandrell:java-patterns:0.5.0,org.slf4j:slf4j-api:1.7.12,org.slf4j:slf4j-api:1.7.13 org.apache.logging.log4j:log4j-slf4j-impl:2.4.1 com.google.guava:guava:18.0
com.tomtom.speedtools:akka:3.0.12,com.tomtom.speedtools:akka:3.0.13,com.typesafe.akka:akka-slf4j_2.10:2.3.9 com.thoughtworks.paranamer:paranamer:2.7,com.typesafe.akka:akka-actor_2.10:2.3.14 javax.inject:javax.inject:1 com.typesafe.akka:akka-slf4j_2.10:2.3.14 org.slf4j:slf4j-log4j12:1.7.13 joda-time:joda-time:2.9.1 com.thoughtworks.paranamer:paranamer:2.8 com.google.inject:guice:4.0 org.slf4j:slf4j-api:1.7.13
io.dropwizard:dropwizard-logging:0.7.1,io.dropwizard:dropwizard-logging:0.8.0-rc1,org.slf4j:slf4j-api:1.7.6 org.slf4j:log4j-over-slf4j:1.7.6 org.slf4j:jcl-over-slf4j:1.7.10 org.eclipse.jetty:jetty-util:9.0.7.v20131107 io.dropwizard:dropwizard-validation:0.7.1 org.slf4j:jul-to-slf4j:1.7.10 io.dropwizard:dropwizard-jackson:0.7.1 org.slf4j:jul-to-slf4j:1.7.6 org.slf4j:log4j-over-slf4j:1.7.10 org.slf4j:jcl-over-slf4j:1.7.6 com.codahale.metrics:metrics-logback:3.0.2,org.slf4j:log4j-over-slf4j:1.7.7 io.dropwizard:dropwizard-validation:0.8.0-rc1 org.slf4j:slf4j-api:1.7.7 org.eclipse.jetty:jetty-util:9.2.4.v20141103 org.slf4j:jcl-over-slf4j:1.7.7 io.dropwizard:dropwizard-jackson:0.8.0-rc1 io.dropwizard.metrics:metrics-logback:3.1.0 org.slf4j:jul-to-slf4j:1.7.7
org.mybatis:mybatis:3.3.0,org.mybatis:mybatis:3.3.1,org.apache.logging.log4j:log4j-core:2.2 org.slf4j:slf4j-api:1.7.12 org.slf4j:slf4j-log4j12:1.7.12 cglib:cglib:3.1,org.slf4j:slf4j-api:1.7.14 org.apache.logging.log4j:log4j-core:2.3 ognl:ognl:3.1.2 org.javassist:javassist:3.20.0-GA cglib:cglib:3.2.0 org.slf4j:slf4j-log4j12:1.7.14
com.ahome-it:ahome-tooling-server-core:1.0.121-RELEASE,com.ahome-it:ahome-tooling-server-core:1.1.0-RELEASE,commons-collections:commons-collections:3.2.1 com.fasterxml.jackson.core:jackson-annotations:2.6.3 org.springframework:spring-webmvc:4.2.2.RELEASE org.codehaus.groovy:groovy-all:2.4.5 org.springframework:spring-aop:4.2.2.RELEASE com.fasterxml.jackson.core:jackson-databind:2.6.3 org.seleniumhq.selenium:selenium-support:2.48.2 org.springframework:spring-aspects:4.2.2.RELEASE org.jruby:jruby-complete:9.0.1.0 org.springframework.integration:spring-integration-ws:4.2.0.RELEASE org.springframework.integration:spring-integration-java-dsl:1.1.0.RELEASE org.springframework.session:spring-session:1.0.2.RELEASE org.springframework.integration:spring-integration-jms:4.2.0.RELEASE org.springframework.security:spring-security-config:4.0.2.RELEASE org.springframework.integration:spring-integration-groovy:4.2.0.RELEASE org.springframework.security:spring-security-aspects:4.0.2.RELEASE org.springframework.integration:spring-integration-file:4.2.0.RELEASE org.springframework:spring-test:4.2.2.RELEASE org.slf4j:log4j-over-slf4j:1.7.12 org.springframework.integration:spring-integration-event:4.2.0.RELEASE org.springframework.integration:spring-integration-ftp:4.2.0.RELEASE org.springframework.security:spring-security-crypto:4.0.2.RELEASE org.springframework.security:spring-security-ldap:4.0.2.RELEASE org.springframework.integration:spring-integration-core:4.2.0.RELEASE org.springframework.integration:spring-integration-jmx:4.2.0.RELEASE org.springframework:spring-tx:4.2.2.RELEASE org.springframework:spring-jms:4.2.2.RELEASE org.gebish:geb-core:0.12.2 org.springframework:spring-instrument:4.2.2.RELEASE org.springframework.integration:spring-integration-stream:4.2.0.RELEASE org.apache.httpcomponents:httpclient:4.5.1 com.google.guava:guava:18.0 org.springframework:spring-websocket:4.2.2.RELEASE joda-time:joda-time:2.8.2 org.springframework:spring-context:4.2.2.RELEASE org.springframework:spring-core:4.2.2.RELEASE org.springframework.security:spring-security-acl:4.0.2.RELEASE org.springframework:spring-context-support:4.2.2.RELEASE org.springframework:spring-instrument-tomcat:4.2.2.RELEASE org.slf4j:jul-to-slf4j:1.7.12 org.springframework:spring-jdbc:4.2.2.RELEASE org.springframework.security:spring-security-messaging:4.0.2.RELEASE org.springframework.integration:spring-integration-scripting:4.2.0.RELEASE org.springframework.integration:spring-integration-http:4.2.0.RELEASE org.springframework:spring-messaging:4.2.2.RELEASE org.springframework.integration:spring-integration-mail:4.2.0.RELEASE org.springframework:spring-beans:4.2.2.RELEASE org.slf4j:slf4j-simple:1.7.12 org.springframework:spring-expression:4.2.2.RELEASE com.fasterxml.jackson.core:jackson-core:2.6.3 org.springframework:spring-web:4.2.2.RELEASE org.springframework.security:spring-security-web:4.0.2.RELEASE org.springframework.integration:spring-integration-ip:4.2.0.RELEASE org.springframework.integration:spring-integration-security:4.2.0.RELEASE org.seleniumhq.selenium:selenium-api:2.48.2 org.springframework.integration:spring-integration-xml:4.2.0.RELEASE com.ahome-it:ahome-tooling-common:1.0.55-RELEASE org.springframework.integration:spring-integration-sftp:4.2.0.RELEASE,org.springframework.security:spring-security-config:4.1.0.RELEASE org.jruby:jruby-complete:9.1.2.0 org.springframework.integration:spring-integration-ws:4.2.6.RELEASE org.springframework:spring-aop:4.2.6.RELEASE info.cukes:cucumber-spring:1.2.4 org.springframework:spring-websocket:4.2.6.RELEASE info.cukes:cucumber-java:1.2.4 com.fasterxml.jackson.core:jackson-core:2.7.4 joda-time:joda-time:2.9.4 org.springframework.integration:spring-integration-security:4.2.6.RELEASE info.cukes:cucumber-java8:1.2.4 org.springframework.integration:spring-integration-groovy:4.2.6.RELEASE org.springframework.integration:spring-integration-file:4.2.6.RELEASE org.springframework:spring-oxm:4.2.6.RELEASE org.springframework.integration:spring-integration-event:4.2.6.RELEASE org.springframework:spring-context-support:4.2.6.RELEASE org.springframework.integration:spring-integration-http:4.2.6.RELEASE org.springframework.security:spring-security-aspects:4.1.0.RELEASE com.ahome-it:ahome-tooling-common:1.0.150-RELEASE log4j:apache-log4j-extras:1.2.17 org.springframework.integration:spring-integration-jmx:4.2.6.RELEASE org.springframework.integration:spring-integration-ip:4.2.6.RELEASE org.springframework:spring-instrument-tomcat:4.2.6.RELEASE com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.7.4 org.springframework:spring-instrument:4.2.6.RELEASE org.springframework.batch:spring-batch-core:3.0.7.RELEASE org.springframework.security:spring-security-messaging:4.1.0.RELEASE org.springframework.integration:spring-integration-java-dsl:1.1.2.RELEASE org.springframework.integration:spring-integration-sftp:4.2.6.RELEASE com.fasterxml.jackson.datatype:jackson-datatype-joda:2.7.4 org.springframework.integration:spring-integration-stream:4.2.6.RELEASE org.seleniumhq.selenium:selenium-api:2.53.0 info.cukes:cucumber-junit:1.2.4 info.cukes:cucumber-groovy:1.2.4 com.fasterxml.jackson.core:jackson-databind:2.7.4 com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.7.4 org.springframework:spring-expression:4.2.6.RELEASE org.springframework:spring-context:4.2.6.RELEASE org.springframework.security:spring-security-crypto:4.1.0.RELEASE org.springframework:spring-tx:4.2.6.RELEASE org.springframework.integration:spring-integration-scripting:4.2.6.RELEASE org.springframework:spring-aspects:4.2.6.RELEASE org.slf4j:log4j-over-slf4j:1.7.21 org.springframework:spring-core:4.2.6.RELEASE org.springframework.integration:spring-integration-core:4.2.6.RELEASE org.springframework.integration:spring-integration-ftp:4.2.6.RELEASE org.springframework:spring-test:4.2.6.RELEASE org.springframework.session:spring-session:1.2.0.RELEASE org.springframework.integration:spring-integration-xml:4.2.6.RELEASE org.springframework.amqp:spring-rabbit:1.5.6.RELEASE org.springframework:spring-jms:4.2.6.RELEASE org.springframework:spring-orm:4.2.6.RELEASE org.springframework:spring-web:4.2.6.RELEASE com.fasterxml.jackson.core:jackson-annotations:2.7.4 org.springframework:spring-beans:4.2.6.RELEASE commons-collections:commons-collections:3.2.2 org.springframework.integration:spring-integration-jms:4.2.6.RELEASE org.slf4j:slf4j-api:1.7.21 org.apache.httpcomponents:httpclient:4.5.2 com.github.groovy-wslite:groovy-wslite:2.0.0-SNAPSHOT org.ow2.asm:asm:5.0.4 org.slf4j:jul-to-slf4j:1.7.21 org.springframework.statemachine:spring-statemachine-core:1.1.0.RELEASE org.springframework.security:spring-security-web:4.1.0.RELEASE org.springframework:spring-messaging:4.2.6.RELEASE javax.persistence:persistence-api:1.0.2 org.springframework.integration:spring-integration-amqp:4.2.6.RELEASE org.springframework:spring-webmvc:4.2.6.RELEASE org.springframework.security:spring-security-acl:4.1.0.RELEASE org.seleniumhq.selenium:selenium-support:2.53.0 org.springframework:spring-jdbc:4.2.6.RELEASE com.google.guava:guava:19.0 org.springframework.integration:spring-integration-mail:4.2.6.RELEASE org.gebish:geb-core:0.13.1 org.springframework.security:spring-security-ldap:4.1.0.RELEASE org.springframework.security:spring-security-core:4.1.0.RELEASE org.codehaus.groovy:groovy-all:2.4.6
org.mitre:openid-connect-server-webapp:1.1.19,org.mitre:openid-connect-server-webapp:1.2.0-RC1,commons-dbcp:commons-dbcp:1.4 org.slf4j:jcl-over-slf4j:1.7.2 org.mitre:openid-connect-server:1.1.19 org.slf4j:slf4j-log4j12:1.7.2 org.springframework:spring-orm:3.2.14.RELEASE org.springframework.security:spring-security-taglibs:3.1.7.RELEASE,org.springframework:spring-orm:4.1.7.RELEASE org.mitre:openid-connect-server:1.2.0-RC1 org.slf4j:jcl-over-slf4j:1.7.7 org.slf4j:slf4j-log4j12:1.7.7 org.springframework.security:spring-security-taglibs:3.2.7.RELEASE com.zaxxer:HikariCP-java6:2.3.8
org.jasig.cas:cas-server-webapp-support:4.0.6,org.jasig.cas:cas-server-webapp-support:4.1.0-RC1,org.slf4j:jcl-over-slf4j:1.7.5 org.opensymphony.quartz:quartz:1.6.1 org.slf4j:slf4j-log4j12:1.7.5 org.aspectj:aspectjweaver:1.7.2 org.hibernate:hibernate-validator:4.2.0.Final org.springframework:spring-context-support:3.2.9.RELEASE org.springframework:spring-aop:3.2.9.RELEASE org.springframework.security:spring-security-config:3.2.0.RELEASE com.github.inspektr:inspektr-support-spring:1.0.7.GA org.springframework:spring-expression:3.2.9.RELEASE org.springframework.security:spring-security-core:3.2.0.RELEASE org.aspectj:aspectjrt:1.7.2 org.jasig.cas:cas-server-support-generic:4.0.6 org.jasig.cas:cas-server-core:4.0.6 org.slf4j:slf4j-api:1.7.5 javax.validation:validation-api:1.0.0.GA org.springframework.security:spring-security-web:3.2.0.RELEASE,org.aspectj:aspectjrt:1.8.6 io.dropwizard.metrics:metrics-servlets:3.1.2 org.springframework.security:spring-security-web:4.0.1.RELEASE org.jasig.inspektr:inspektr-aspects:1.2.GA org.apache.logging.log4j:log4j-core:2.3 org.slf4j:slf4j-api:1.7.12 org.springframework:spring-context-support:4.1.6.RELEASE org.quartz-scheduler:quartz:2.2.1 org.jasig.cas:cas-server-core:4.1.0-RC1 org.jasig.cas:cas-server-support-generic:4.1.0-RC1 org.springframework.security:spring-security-config:4.0.1.RELEASE javax.validation:validation-api:1.1.0.Final com.sun.jersey.contribs:jersey-spring:1.19 org.aspectj:aspectjweaver:1.8.6 org.springframework.security:spring-security-core:4.0.1.RELEASE org.springframework:spring-expression:4.1.6.RELEASE com.sun.jersey:jersey-server:1.19 com.sun.jersey:jersey-servlet:1.19 org.glassfish.web:javax.el:2.2.6 org.apache.logging.log4j:log4j-slf4j-impl:2.3 org.springframework:spring-aop:4.1.6.RELEASE org.jasig.inspektr:inspektr-support-spring:1.2.GA org.apache.logging.log4j:log4j-api:2.3 org.slf4j:jul-to-slf4j:1.7.12 org.codehaus.woodstox:woodstox-core-asl:4.4.1 org.apache.logging.log4j:log4j-jcl:2.3 com.sun.jersey:jersey-core:1.19 org.apache.logging.log4j:log4j-web:2.3 org.hibernate:hibernate-validator:5.1.3.Final org.jasig:spring-webflow-client-repo:1.0.0
